date,order_no,qty,loading,carrier,product,code
2026-03-29,7258121899,32991.0,S132,شركة النسيم الجديد المحدودة,95,MK003
2026-03-29,7258121904,31993.3,S132,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,95,MK047
2026-03-29,7258121914,32002.1,S132,شركة القوة المتجددة للوقود,95,MK063
2026-03-29,7258121874,32004.0,S132,شركة القوة المتجددة للوقود,95,MK064
2026-03-29,7258121241,33001.6,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK071
2026-03-29,7258121031,31993.1,S132,شركة القوة المتجددة للوقود,95,MK054
2026-03-29,7258121029,32004.4,S132,شركة القوة المتجددة للوقود,95,MK022
2026-03-29,7258121022,32999.4,S132,شركة النسيم الجديد المحدودة,95,MK008
2026-03-29,7258121019,33078.1,S132,شركة النسيم الجديد المحدودة,95,MK020
2026-03-29,7258121014,32004.7,S132,شركة القوة المتجددة للوقود,95,MK007
2026-03-29,7258116049,31993.7,S132,شركة القوة المتجددة للوقود,91,MK006
2026-03-29,7258109410,32987.2,S132,شركة النسيم الجديد المحدودة,95,MK007
2026-03-29,7258115863,32993.7,S132,شركة النسيم الجديد المحدودة,91,MK008
2026-03-29,7258115739,33002.5,S132,شركة النسيم الجديد المحدودة,91,MK072
2026-03-29,7258129910,32005.3,S183,شركة القوة المتجددة للوقود,95,MK093
2026-03-29,7258129858,33005.9,S183,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,95,MK006
2026-03-30,7258133195,31999.0,S091,Al-Nassar Transport Company,91,JA069
2026-03-30,7258134510,32003.7,S132,شركة القوة المتجددة للوقود,95,MK005
2026-03-30,7258132302,33001.4,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-03-30,7258128638,32002.4,S132,شركة القوة المتجددة للوقود,ديزل,MK072
2026-03-30,7258128595,32002.3,S132,شركة القوة المتجددة للوقود,ديزل,MK064
2026-03-29,7258112518,31993.0,S132A,شركة القوة المتجددة للوقود,95,MK003
2026-03-29,7258112536,31989.3,S132A,شركة القوة المتجددة للوقود,95,MK028
2026-03-29,7258112543,32004.7,S132A,شركة القوة المتجددة للوقود,95,MK005
2026-03-29,7258112553,32993.5,S132A,شركة النسيم الجديد المحدودة,95,MK003
2026-03-29,7258112555,33004.3,S132A,شركة النسيم الجديد المحدودة,95,MK016
2026-03-29,7258116258,31991.1,S132A,شركة القوة المتجددة للوقود,91,MK005
2026-03-29,7258116366,32002.2,S132A,شركة القوة المتجددة للوقود,91,MK028
2026-03-29,7258116414,32001.4,S132A,شركة القوة المتجددة للوقود,91,MK033
2026-03-29,7258116455,31983.1,S132A,شركة القوة المتجددة للوقود,91,MK093
2026-03-29,7258116485,32002.2,S132A,شركة القوة المتجددة للوقود,91,MK047
2026-03-29,7258116557,32993.2,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-03-29,7258116583,33005.6,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-03-29,7258116614,33002.1,S132A,شركة النسيم الجديد المحدودة,91,MK007
2026-03-29,7258116644,33001.6,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-03-29,7258116684,33001.5,S132A,شركة النسيم الجديد المحدودة,91,MK020
2026-03-29,7258116756,33001.6,S132A,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-03-29,7258116779,33001.9,S132A,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-03-29,7258116811,32001.5,S132A,شركة القوة المتجددة للوقود,ديزل,MK018
2026-03-29,7258116845,33001.8,S132A,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-03-29,7258121835,32003.8,S132A,شركة القوة المتجددة للوقود,95,MK046
2026-03-29,7258121846,31991.5,S132A,شركة القوة المتجددة للوقود,95,MK001
2026-03-29,7258121857,32999.4,S132A,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,95,MK015
2026-03-29,7258121860,33004.6,S132A,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,95,MK071
2026-03-29,7258121862,33004.5,S132A,شركة النسيم الجديد المحدودة,95,MK072
2026-03-30,7258112577,32993.9,S132A,شركة النسيم الجديد المحدودة,95,MK002
2026-03-30,7258112579,33004.2,S132A,شركة النسيم الجديد المحدودة,95,MK084
2026-03-30,7258116874,33002.0,S132A,شركة النسيم الجديد المحدودة,91,MK007
2026-03-30,7258116910,32989.3,S132A,شركة النسيم الجديد المحدودة,91,MK018
2026-03-30,7258116936,32987.8,S132A,شركة النسيم الجديد المحدودة,91,MK023
2026-03-30,7258116955,33001.6,S132A,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-03-30,7258116984,33001.7,S132A,شركة تزويد السعودية المحدودة,91,MK004
2026-03-30,7258116997,32992.3,S132A,شركة النسيم الجديد المحدودة,91,MK002
2026-03-30,7258117020,32001.6,S132A,شركة القوة المتجددة للوقود,91,MK005
2026-03-30,7258117044,31992.7,S132A,شركة القوة المتجددة للوقود,91,MK005
2026-03-30,7258117165,32005.6,S132A,شركة القوة المتجددة للوقود,91,MK017
2026-03-30,7258117186,32001.5,S132A,شركة القوة المتجددة للوقود,91,MK046
2026-03-30,7258125539,32994.1,S132A,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-03-30,7258125578,32001.3,S132A,شركة القوة المتجددة للوقود,ديزل,MK046
2026-03-30,7258134544,32999.6,S132A,شركة تزويد السعودية المحدودة,95,MK004
2026-03-29,7258120424,31981.0,S032,شركة هال للنقليات,91,EP051
2026-03-29,7258089292,32004.2,S142,مؤسسة مسار الطريق للنقليات,95,HA043
2026-03-29,7258114358,32023.0,S012,محطة منير سفير المطيري,ديزل,RY025
2026-03-29,7258115652,32009.0,S184,محطة منير سفير المطيري,95,RY024
2026-03-29,7258121395,31994.0,S133,شركة القوة المتجددة للوقود,91,RY075
2026-03-29,7258120714,22005.4,S183,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,98,MK015
2026-03-30,7258121559,31997.5,S142,مؤسسة مسار الطريق للنقليات,ديزل,QS055
2026-03-30,7258112586,33003.1,S132A,شركة النسيم الجديد المحدودة,95,MK029
2026-03-30,7258112592,32988.8,S132A,شركة النسيم الجديد المحدودة,95,MK003
2026-03-30,7258112599,31997.1,S132A,شركة القوة المتجددة للوقود,95,MK001
2026-03-30,7258112605,31997.8,S132A,شركة القوة المتجددة للوقود,95,MK063
2026-03-30,7258112613,32003.5,S132A,شركة القوة المتجددة للوقود,95,MK068
2026-03-30,7258117141,32006.1,S132A,شركة القوة المتجددة للوقود,91,MK001
2026-03-30,7258125479,32993.7,S132A,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-03-30,7258128382,32973.5,S132A,شركة النسيم الجديد المحدودة,91,MK016
2026-03-30,7258128415,33001.7,S132A,شركة النسيم الجديد المحدودة,91,MK007
2026-03-30,7258128471,33003.0,S132A,شركة النسيم الجديد المحدودة,95,MK018
2026-03-30,7258134533,32993.5,S132A,شركة النسيم الجديد المحدودة,95,MK007
2026-03-30,7258134572,32997.1,S132A,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,95,MK015
2026-03-30,7258134600,33002.5,S132A,شركة النسيم الجديد المحدودة,95,MK003
2026-03-30,7258134606,32004.2,S132A,شركة القوة المتجددة للوقود,95,MK028
2026-03-30,7258134609,31989.0,S132A,شركة القوة المتجددة للوقود,95,MK099
2026-03-31,7258117218,32003.8,S132A,شركة القوة المتجددة للوقود,95,MK006
2026-03-31,7258117230,32998.1,S132A,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,95,MK047
2026-03-31,7258117245,33003.3,S132A,شركة النسيم الجديد المحدودة,95,MK007
2026-03-31,7258117255,33003.3,S132A,شركة النسيم الجديد المحدودة,95,MK023
2026-03-31,7258117302,33003.3,S132A,شركة تزويد السعودية المحدودة,95,MK004
2026-03-31,7258117430,31977.4,S132A,شركة القوة المتجددة للوقود,91,MK001
2026-03-31,7258117454,31993.0,S132A,شركة القوة المتجددة للوقود,91,MK028
2026-03-31,7258117518,32001.5,S132A,شركة القوة المتجددة للوقود,91,MK022
2026-03-31,7258117552,32001.6,S132A,شركة القوة المتجددة للوقود,91,MK064
2026-03-31,7258117625,32992.9,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-03-31,7258117637,32992.4,S132A,شركة النسيم الجديد المحدودة,91,MK072
2026-03-31,7258117645,32976.1,S132A,شركة النسيم الجديد المحدودة,91,MK029
2026-03-31,7258117657,33002.1,S132A,شركة النسيم الجديد المحدودة,91,MK031
2026-03-31,7258117671,33017.0,S132A,شركة النسيم الجديد المحدودة,91,MK020
2026-03-31,7258117752,32994.3,S132A,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-03-31,7258117778,32002.2,S132A,شركة القوة المتجددة للوقود,ديزل,MK028
2026-03-30,7258133268,32026.0,S012,شركة أسدال للخدمات البترولية,ديزل,RY075
2026-03-30,7258133290,32023.0,S012,محطة منير سفير المطيري,91,RY025
2026-03-30,7258132094,32008.5,S133,شركة القوة المتجددة للوقود,95,RY075
2026-03-31,7258143301,31994.7,S133,شركة القوة المتجددة للوقود,91,RY075
2026-03-31,7258120440,32003.4,S032,شركة هال للنقليات,95,EP051
2026-03-30,7258134491,31990.4,S132,شركة القوة المتجددة للوقود,95,MK035
2026-03-30,7258134483,32003.8,S132,شركة القوة المتجددة للوقود,95,MK046
2026-03-30,7258128669,32001.8,S132,شركة القوة المتجددة للوقود,ديزل,MK014
2026-03-30,7258128690,31995.2,S132,شركة القوة المتجددة للوقود,ديزل,MK047
2026-03-30,7258132260,32002.0,S132,شركة القوة المتجددة للوقود,ديزل,MK033
2026-03-30,7258133422,32001.6,S132,شركة القوة المتجددة للوقود,91,MK068
2026-03-30,7258128535,32992.1,S132,شركة النسيم الجديد المحدودة,91,MK008
2026-03-30,7258142250,31999.0,S091,شركة ناقلين المحدودة,91,JA061
2026-03-30,7258142267,31995.0,S091,شركة ناقلين المحدودة,ديزل,JA061
2026-03-31,7258142101,31994.4,S132,شركة القوة المتجددة للوقود,ديزل,MK054
2026-03-31,7258142160,31993.5,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-03-31,7258142845,32994.1,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-03-31,7258142881,33001.8,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-03-31,7258142297,31997.0,S091,Al-Nassar Transport Company,91,JA053
2026-03-31,7258117262,33003.5,S132A,شركة النسيم الجديد المحدودة,95,MK072
2026-03-31,7258117312,31993.0,S132A,شركة القوة المتجددة للوقود,95,MK017
2026-03-31,7258117320,31993.2,S132A,شركة القوة المتجددة للوقود,95,MK001
2026-03-31,7258117340,32003.8,S132A,شركة القوة المتجددة للوقود,95,MK028
2026-03-31,7258117342,31990.1,S132A,شركة القوة المتجددة للوقود,95,MK033
2026-03-31,7258117499,32001.4,S132A,شركة القوة المتجددة للوقود,91,BH050
2026-03-31,7258117558,32001.6,S132A,شركة القوة المتجددة للوقود,91,MK047
2026-03-31,7258117583,32001.4,S132A,شركة القوة المتجددة للوقود,91,MK033
2026-03-31,7258117698,32979.2,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-03-31,7258117713,32991.9,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-03-31,7258117759,33002.2,S132A,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-03-31,7258148731,32993.5,S132A,شركة النسيم الجديد المحدودة,95,MK016
2026-03-31,7258148775,31997.8,S132A,شركة القوة المتجددة للوقود,95,MK005
2026-03-31,7258121033,33004.3,S132,شركة النسيم الجديد المحدودة,95,MK008
2026-03-31,7258121060,33003.5,S132,شركة النسيم الجديد المحدودة,95,MK003
2026-03-31,7258142001,32002.3,S132,شركة القوة المتجددة للوقود,ديزل,MK046
2026-03-31,7258142048,32001.4,S132,شركة القوة المتجددة للوقود,ديزل,MK047
2026-03-31,7258142179,33001.2,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-03-31,7258151245,32988.8,S132,شركة النسيم الجديد المحدودة,95,MK029
2026-03-31,7258136891,32010.0,S184,شركة القوة المتجددة للوقود,95,RY075
2026-03-31,7258143539,31997.9,S142,مؤسسة مسار الطريق للنقليات,91,QS055
2026-04-01,7258159036,32982.0,S132,شركة النسيم الجديد المحدودة,91,MK008
2026-04-01,7258158978,31979.9,S132,شركة تزويد السعودية المحدودة,91,MK004
2026-04-01,7258155121,32001.8,S132,شركة القوة المتجددة للوقود,ديزل,MK022
2026-04-01,7258155099,32001.9,S132,شركة القوة المتجددة للوقود,ديزل,MK029
2026-04-01,7258155072,32001.2,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-04-01,7258121369,32992.9,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,95,MK015
2026-04-01,7258121210,33003.9,S132,شركة النسيم الجديد المحدودة,95,MK019
2026-04-01,7258154768,31995.0,S091,Al-Nassar Transport Company,91,JA060
2026-04-01,7258161228,33004.8,S183,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK015
2026-04-01,7258160355,33000.9,S183,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-04-01,7258159091,33004.6,S183,شركة النسيم الجديد المحدودة,95,MK003
2026-04-01,7258166547,32001.6,S132,شركة القوة المتجددة للوقود,91,MK001
2026-04-01,7258166481,32003.0,S132,شركة القوة المتجددة للوقود,91,MK022
2026-04-01,7258166212,33001.6,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-04-01,7258121957,33022.5,S132,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,95,MK002
2026-04-01,7258121970,33003.8,S132,شركة تزويد السعودية المحدودة,95,MK004
2026-04-01,7258122853,32004.4,S132,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,95,MK033
2026-04-01,7258155147,32001.3,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-04-01,7258122857,32004.3,S132,شركة القوة المتجددة للوقود,95,MK046
2026-04-01,7258122861,32004.3,S132,شركة القوة المتجددة للوقود,95,MK005
2026-04-01,7258122864,32003.5,S132,شركة القوة المتجددة للوقود,95,MK064
2026-04-01,7258166361,33000.9,S183,شركة النسيم الجديد المحدودة,95,MK031
2026-04-01,7258161449,33005.8,S183,شركة النسيم الجديد المحدودة,95,MK007
2026-04-01,7258153647,31980.7,S132A,شركة القوة المتجددة للوقود,91,MK035
2026-04-01,7258153781,31991.9,S132A,شركة القوة المتجددة للوقود,91,MK006
2026-04-01,7258153867,32001.5,S132A,شركة القوة المتجددة للوقود,91,MK063
2026-04-01,7258153931,32001.9,S132A,شركة القوة المتجددة للوقود,91,MK046
2026-04-01,7258156915,33001.6,S132A,شركة النسيم الجديد المحدودة,91,MK007
2026-04-01,7258140960,31992.4,S132A,شركة القوة المتجددة للوقود,91,MK033
2026-04-01,7258140947,32003.4,S132A,شركة القوة المتجددة للوقود,91,MK017
2026-04-01,7258140940,31992.8,S132A,شركة القوة المتجددة للوقود,91,MK100
2026-04-01,7258140934,31976.1,S132A,شركة القوة المتجددة للوقود,91,MK014
2026-04-01,7258140659,32993.8,S132A,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,91,MK003
2026-04-01,7258140648,33002.0,S132A,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,91,MK072
2026-04-01,7258140635,32994.2,S132A,شركة النسيم الجديد المحدودة,91,MK016
2026-04-01,7258140623,33000.9,S132A,شركة النسيم الجديد المحدودة,91,MK029
2026-04-01,7258140607,33002.9,S132A,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-04-01,7258140499,32993.8,S132A,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-04-01,7258140435,32994.4,S132A,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-04-01,7258125655,32002.2,S132A,شركة القوة المتجددة للوقود,ديزل,MK035
2026-04-01,7258119937,31987.0,S132A,شركة القوة المتجددة للوقود,95,MK093
2026-04-01,7258119936,31997.2,S132A,شركة القوة المتجددة للوقود,95,MK047
2026-04-01,7258119914,33002.0,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK018
2026-04-01,7258119913,33003.8,S132A,شركة النسيم الجديد المحدودة,95,MK023
2026-04-01,7258119912,32987.1,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK016
2026-04-01,7258119910,32990.6,S132A,شركة أسطول النادر للنقليات شركة شخص واحد,95,MK020
2026-04-01,7258119296,32990.0,S132A,شركة النسيم الجديد المحدودة,95,MK007
2026-04-01,7258143654,31997.6,S142,مؤسسة مسار الطريق للنقليات,91,HA043
2026-04-01,7258152160,31990.1,S184,محطة منير سفير المطيري,95,RY025
2026-04-01,7258156032,31994.2,S133,شركة القوة المتجددة للوقود,91,RY075
2026-04-01,7258158730,32023.0,S012,محطة منير سفير المطيري,91,RY025
2026-04-01,7258153573,31990.0,S032,شركة هال للنقليات,91,EP051
2026-04-02,7258169050,32001.6,S132,شركة القوة المتجددة للوقود,ديزل,MK093
2026-04-02,7258166156,32002.0,S132,شركة القوة المتجددة للوقود,ديزل,MK014
2026-04-02,7258166146,32002.9,S132,شركة القوة المتجددة للوقود,ديزل,MK029
2026-04-02,7258166137,32001.5,S132,شركة القوة المتجددة للوقود,ديزل,MK072
2026-04-02,7258166119,31993.3,S132,شركة القوة المتجددة للوقود,ديزل,MK046
2026-04-02,7258166022,32986.6,S132,شركة تزويد السعودية المحدودة,91,MK004
2026-04-02,7258122870,33004.5,S132,شركة النسيم الجديد المحدودة,95,MK003
2026-04-02,7258154756,31992.0,S091,Al-Nassar Transport Company,95,JA056
2026-04-02,7258169751,32000.0,S091,Al-Nassar Transport Company,91,JA069
2026-04-02,7258154746,31995.0,S091,Al-Nassar Transport Company,95,JA060
2026-04-02,7258154733,31994.0,S091,Al-Nassar Transport Company,95,JA069
2026-04-02,7258154712,31994.0,S091,Al-Nassar Transport Company,95,JA053
2026-04-02,7258156120,32004.9,S183,شركة القوة المتجددة للوقود,95,MK017
2026-04-02,7258166126,32002.2,S132,شركة القوة المتجددة للوقود,ديزل,MK033
2026-04-02,7258172439,33006.2,S183,شركة النسيم الجديد المحدودة,95,MK003
2026-04-02,7258172440,33005.3,S183,شركة النسيم الجديد المحدودة,95,MK016
2026-04-02,7258177927,33010.4,S183,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,95,MK071
2026-04-02,7258177807,33000.5,S183,شركة النسيم الجديد المحدودة,95,MK007
2026-04-02,7258172438,32974.1,S132,شركة النسيم الجديد المحدودة,91,MK072
2026-04-02,7258169291,33001.4,S132,شركة النسيم الجديد المحدودة,ديزل,MK008
2026-04-02,7258169019,32001.9,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-04-02,7258168899,32001.5,S132,شركة القوة المتجددة للوقود,ديزل,MK071
2026-04-02,7258165126,32999.1,S132A,شركة النسيم الجديد المحدودة,91,MK008
2026-04-02,7258165166,32973.4,S132A,شركة النسيم الجديد المحدودة,91,MK007
2026-04-02,7258165237,31994.6,S132A,شركة القوة المتجددة للوقود,91,MK047
2026-04-02,7258165276,32004.8,S132A,شركة القوة المتجددة للوقود,91,MK001
2026-04-02,7258167021,33004.5,S132A,شركة النسيم الجديد المحدودة,95,MK019
2026-04-02,7258167495,33003.5,S132A,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK071
2026-04-02,7258141890,33004.1,S132A,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,95,MK022
2026-04-02,7258141869,31993.5,S132A,شركة حسين زين العطاس وسعد عوض العصيمي وشركائهم,95,MK017
2026-04-02,7258141638,31993.9,S132A,شركة القوة المتجددة للوقود,ديزل,MK047
2026-04-02,7258141610,33001.4,S132A,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-04-02,7258141558,32992.5,S132A,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-04-02,7258141385,33001.7,S132A,شركة النسيم الجديد المحدودة,91,MK016
2026-04-02,7258141370,33001.3,S132A,شركة النسيم الجديد المحدودة,91,MK072
2026-04-02,7258141362,33001.8,S132A,شركة النسيم الجديد المحدودة,91,MK002
2026-04-02,7258141354,33002.2,S132A,شركة النسيم الجديد المحدودة,91,MK023
2026-04-02,7258141348,32993.8,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-04-02,7258141287,32001.4,S132A,شركة القوة المتجددة للوقود,91,MK028
2026-04-02,7258141273,32001.4,S132A,شركة القوة المتجددة للوقود,91,MK006
2026-04-02,7258141260,32001.3,S132A,شركة القوة المتجددة للوقود,91,MK005
2026-04-02,7258141248,32001.4,S132A,شركة القوة المتجددة للوقود,91,MK093
2026-04-02,7258124769,32989.8,S132A,شركة النسيم الجديد المحدودة,95,MK008
2026-04-02,7258124738,31991.4,S132A,شركة القوة المتجددة للوقود,95,MK063
2026-04-02,7258124732,32004.3,S132A,شركة القوة المتجددة للوقود,95,MK054
2026-04-02,7258124725,31993.6,S132A,شركة القوة المتجددة للوقود,95,MK014
2026-04-02,7258124717,31998.6,S132A,شركة القوة المتجددة للوقود,95,MK002
2026-04-02,7258119967,31999.2,S132A,شركة القوة المتجددة للوقود,95,MK035
2026-04-02,7258149608,32001.7,S142,مؤسسة مسار الطريق للنقليات,95,QS055
2026-04-02,7258169525,31994.4,S133,شركة القوة المتجددة للوقود,95,RY075
2026-04-02,7258158784,32078.4,S184,محطة منير سفير المطيري,95,RY024
2026-04-02,7258165834,32119.6,S184,محطة منير سفير المطيري,95,RY042
2026-04-03,7258182364,32002.0,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-04-03,7258182370,30226.2,S132,شركة القوة المتجددة للوقود,ديزل,MK022
2026-04-03,7258182375,31990.8,S132,شركة القوة المتجددة للوقود,ديزل,MK064
2026-04-03,7258182385,32001.7,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-04-03,7258182464,33002.5,S132,شركة تزويد السعودية المحدودة,91,MK004
2026-04-03,7258182485,32999.4,S132,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,91,MK015
2026-04-03,7258178492,33006.9,S132,شركة النسيم الجديد المحدودة,91,MK007
2026-04-03,7258178868,33001.4,S132,شركة النسيم الجديد المحدودة,91,MK084
2026-04-03,7258182530,31997.6,S132,شركة القوة المتجددة للوقود,91,MK064
2026-04-03,7258182505,31993.3,S132,شركة القوة المتجددة للوقود,91,MK028
2026-04-03,7258182408,31993.5,S132,شركة القوة المتجددة للوقود,ديزل,MK047
2026-04-03,7258182396,32002.0,S132,شركة القوة المتجددة للوقود,ديزل,MK046
2026-04-03,7258179222,33005.9,S132,شركة النسيم الجديد المحدودة,91,MK031
2026-04-03,7258178275,31996.0,S091,Al-Nassar Transport Company,91,JA053
2026-04-03,7258185059,33005.4,S183,شركة النسيم الجديد المحدودة,95,MK007
2026-04-03,7258187184,33003.3,S183,مؤسسة سامي بن سلمان بن عامر الصاعدي للنقليات,95,MK015
2026-04-03,7258179092,32977.3,S132A,شركة النسيم الجديد المحدودة,91,MK072
2026-04-03,7258179454,32001.6,S132A,شركة القوة المتجددة للوقود,91,MK063
2026-04-03,7258179490,32003.2,S132A,شركة القوة المتجددة للوقود,91,MK099
2026-04-03,7258179508,31993.5,S132A,شركة القوة المتجددة للوقود,91,MK047
2026-04-03,7258180960,32003.9,S132A,شركة القوة المتجددة للوقود,95,MK028
2026-04-03,7258141711,32992.6,S132A,شركة النسيم الجديد المحدودة,ديزل,MK007
2026-04-03,7258141695,33002.2,S132A,شركة النسيم الجديد المحدودة,ديزل,MK033
2026-04-03,7258141669,32002.0,S132A,شركة القوة المتجددة للوقود,ديزل,MK068
2026-04-03,7258132208,33001.6,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-04-03,7258132204,32993.6,S132A,شركة النسيم الجديد المحدودة,91,MK019
2026-04-03,7258132199,33001.7,S132A,شركة النسيم الجديد المحدودة,91,MK020
2026-04-03,7258132194,33001.9,S132A,شركة النسيم الجديد المحدودة,91,MK018
2026-04-03,7258132188,32954.4,S132A,شركة النسيم الجديد المحدودة,91,MK029
2026-04-03,7258132123,32005.7,S132A,شركة القوة المتجددة للوقود,91,MK017
2026-04-03,7258132112,32001.4,S132A,شركة القوة المتجددة للوقود,91,MK068
2026-04-03,7258132092,32001.8,S132A,شركة القوة المتجددة للوقود,91,MK006
2026-04-03,7258132081,32002.0,S132A,شركة القوة المتجددة للوقود,91,MK005
2026-04-03,7258132072,31992.5,S132A,شركة القوة المتجددة للوقود,91,MK046
2026-04-03,7258131690,32992.1,S132A,شركة النسيم الجديد المحدودة,95,MK020
2026-04-03,7258131687,32997.7,S132A,شركة النسيم الجديد المحدودة,95,MK003
2026-04-03,7258131682,33002.0,S132A,شركة النسيم الجديد المحدودة,95,MK072
2026-04-03,7258131610,32004.2,S132A,شركة القوة المتجددة للوقود,95,MK047
2026-04-03,7258131608,31988.6,S132A,شركة القوة المتجددة للوقود,95,MK001
2026-04-03,7258131606,32004.9,S132A,شركة القوة المتجددة للوقود,95,MK068
2026-04-03,7258131604,32003.1,S132A,شركة القوة المتجددة للوقود,95,MK006
2026-04-03,7258131602,31989.8,S132A,شركة القوة المتجددة للوقود,95,MK033
2026-04-03,7258174871,32025.0,S012,محطة منير سفير المطيري,91,RY024
2026-04-03,7258172669,32006.0,S012,محطة منير سفير المطيري,ديزل,RY042
2026-04-03,7258172685,32010.0,S184,محطة منير سفير المطيري,95,RY025
2026-04-03,7258181259,32004.9,S133,شركة القوة المتجددة للوقود,91,RY075
2026-04-04,7258178406,31994.0,S091,Al-Nassar Transport Company,95,JA069
2026-04-04,7258186796,31995.0,S091,شركة ناقلين المحدودة,95,JA061
2026-04-04,7258189030,33001.6,S132,شركة تزويد السعودية المحدودة,91,MK004
2026-04-04,7258187433,32001.7,S132,شركة القوة المتجددة للوقود,ديزل,MK100
2026-04-04,7258187432,31990.9,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-04-04,7258187425,32002.0,S132,شركة القوة المتجددة للوقود,ديزل,MK004
2026-04-04,7258187671,32005.1,S183,شركة القوة المتجددة للوقود,95,MK099
2026-04-04,7258187651,32000.0,S183,شركة القوة المتجددة للوقود,95,MK100
2026-04-04,7258187416,32005.3,S183,شركة القوة المتجددة للوقود,95,MK046
2026-04-04,7258187753,32997.8,S132A,شركة النسيم الجديد المحدودة,95,MK029
2026-04-04,7258187758,33004.2,S132A,شركة النسيم الجديد المحدودة,95,MK007
2026-04-04,7258189011,32994.2,S132,شركة النسيم الجديد المحدودة,91,MK003
2026-04-04,7258187442,32001.7,S132,شركة القوة المتجددة للوقود,ديزل,MK029
2026-04-04,7258188989,32005.1,S183,شركة القوة المتجددة للوقود,95,MK063
2026-04-04,7258188978,33000.2,S183,شركة النسيم الجديد المحدودة,95,MK007
2026-04-04,7258187404,32004.8,S183,شركة القوة المتجددة للوقود,95,MK005
2026-04-04,7258186621,31993.6,S133,شركة القوة المتجددة للوقود,95,RY075
2026-04-04,7258189553,31999.4,S133,شركة القوة المتجددة للوقود,95,RY025
2026-04-04,7258189655,32014.0,S012,محطة منير سفير المطيري,91,RY024
2026-04-04,7258189691,32023.7,S142,مؤسسة مسار الطريق للنقليات,ديزل,QS055
2026-04-04,7258194620,31980.0,S032,شركة هال للنقليات,91,EP051
2026-04-04,7258187350,33005.5,S132A,شركة النسيم الجديد المحدودة,91,MK007
2026-04-04,7258187342,33001.4,S132A,شركة النسيم الجديد المحدودة,91,MK029
2026-04-04,7258187326,32991.8,S132A,شركة النسيم الجديد المحدودة,91,MK003
2026-04-04,7258187269,31990.1,S132A,شركة القوة المتجددة للوقود,91,MK028
2026-04-04,7258141761,31993.1,S132A,شركة القوة المتجددة للوقود,ديزل,MK035
